Role,ID,Name_EN,Name_RU,Level,Race,EXP,Icon
Monster,crokian_warrior,"Crokian Warrior","Крок Воин",38,Humanoid,5307,/skill4295.webp
Monster,hatu_crimson_bear,"Hatu Crimson Bear","Багровый Медведь Хату",38,Animal,1613,/skill4293.webp
Monster,lageos,"Lageos","Лагеос",38,Humanoid,3299,/skill4295.webp
Monster,pageos,"Pageos","Пагеос",38,Humanoid,3132,/skill4295.webp
Monster,ogre_l,"Ogre","Огр",38,Giant,2157,/skill4300.webp
Monster,pit_tomb_tarantula,"Catacomb Stakato Soldier","Солдат Стакато Катакомб",38,Humanoid,6444,/skill4295.webp
Monster,cave_recruit_2b,"Cave Ant Soldier","Пещерный Муравей Солдат",38,Bug,4670,/skill4301.webp
Monster,cave_recruit_4,"Cave Ant Soldier","Пещерный Муравей Солдат",38,Bug,4902,/skill4301.webp
Monster,ogre_l_a,"Ogre","Огр",38,Giant,2134,/skill4300.webp
Monster,wolf_snow,"Frozen Wasteland Werewolf","Оборотень Замерзших Пустошей",38,Humanoid,2662,/skill4295.webp
Monster,nameless_revenant,"Nameless Revenant","Безымянный Призрак",38,Undead,,/skill4290.webp
Monster,pako_the_cat,"Pako The Cat","Кот Пако",38,Elemental,,/skill4296.webp
Monster,unicorn_racer,"Unicorn Racer","Единорог",38,Elemental,,/skill4296.webp
Monster,leto_lizardman_leader,"Leto Lizardman Leader","Главарь Ящеров Лито",38,Humanoid,,/skill4295.webp
Monster,ol_mahum_inspector,"Ol Mahum Inspector","Гнолл Инспектор",38,Humanoid,,/skill4295.webp
Monster,dusk_1_4_last_trp_2,"Offering of Branded Saint","Святой Жертва Заклейменного",39,Humanoid,2172,/skill4295.webp
Monster,dusk_2_1_corner_archer,"Apostate's Offering Archer","Стрелок Жертва Отступника",39,Humanoid,1880,/skill4295.webp
Monster,dawn_1_4_last_trp_2,"Offering of Branded Saint","Святой Жертва Заклейменного",39,Humanoid,2172,/skill4295.webp
Monster,dawn_2_1_corner_archer,"Apostate's Offering Archer","Стрелок Жертва Отступника",39,Humanoid,1880,/skill4295.webp
Monster,windsus,"Windsus","Вепрь",39,Animal,2655,/skill4293.webp
Monster,leto_lizardman_shaman,"Leto Lizardman Shaman","Шаман Ящеров Лито",39,Humanoid,2655,/skill4295.webp
Monster,shaman_of_plain,"Shaman of the Plains","Шаман Равнин",39,Humanoid,4150,/skill4295.webp
Monster,ragna_orc_overlord,"Ragna Orc Overlord","Владыка Орков Рагна",39,Humanoid,2973,/skill4295.webp
Monster,ragna_orc_seer,"Ragna Orc Seer","Пророк Орков Рагна",39,Humanoid,2655,/skill4295.webp
Monster,lienrik,"Lienrik","Аспид",39,Beast,1195,/skill4292.webp
Monster,farhite,"Farhite","Крок Шаман",39,Humanoid,4938,/skill4295.webp
Monster,lith_patrolman,"Lith Patrolman","Дозорный Лит",39,Demonic,7888,/skill4298.webp
Monster,gigant_fanatic,"Gigant Raider","Налетчик Гигант",39,Angel,7888,/skill4297.webp
Monster,cave_noble_ant_4,"Cave Noble Ant","Элитный Пещерный Муравей",39,Bug,14204,/skill4301.webp
Monster,tasaba_lizardman_snpr,"Tasaba Lizardman Sniper","Снайпер Ящеров Тасаба",39,Humanoid,1958,/skill4295.webp
Monster,tasaba_lizardman_snpr_a,"Tasaba Lizardman Sniper","Снайпер Ящеров Тасаба",39,Humanoid,2488,/skill4295.webp
Monster,lienrik_a,"Lienrik","Аспид",39,Beast,1195,/skill4292.webp
Monster,forgotten_carman,"Forgotten Crewman","Забытый Мастер",39,Undead,6847,/skill4290.webp
Monster,trimden_lord,"Trimden Lord ","Лорд Тримденов",39,Bug,,/skill4301.webp
Monster,black_willow_lurker,"Black Willow Lurker","Черная Ива Наблюдатель",39,Plant,,/skill4294.webp
Monster,revenant_of_tantos_chief,"Revenant of Tantos Chief","Призрак Вождя Тантос",39,Humanoid,,/skill4295.webp
Monster,skeletal_mercenary,"Skeletal Mercenary","Скелет Наемник",39,Undead,,/skill4290.webp
Monster,shadow_turen,"Shadow Turen","Сумеречный Турен",39,Demonic,,/skill4298.webp
Monster,mimi_the_cat,"Mimi The Cat","Кот Мими",39,Elemental,,/skill4296.webp
Monster,leto_lizardman_wizard,"Leto Lizardman Wizard","Чародей Ящеров Лито",39,Humanoid,,/skill4295.webp
Monster,treasure_box_39,"Treasure Chest","Сундук с Сокровищами",39,Others,,/skill4416_etc.webp
Monster,mimic_39,"Treasure Chest","Сундук с Сокровищами",39,Others,1825,/skill4416_etc.webp
Monster,dusk_2_2_heavy_trp_1,"Apostate's Offering Warrior","Воин Жертва Отступника",40,Humanoid,1920,/skill4295.webp
Monster,dusk_2_2_light_trp_1,"Apostate's Offering Follower","Последователь Жертва Отступника",40,Humanoid,2296,/skill4295.webp
Monster,dawn_2_2_heavy_trp_1,"Apostate's Offering Warrior","Воин Жертва Отступника",40,Humanoid,1920,/skill4295.webp
Monster,dawn_2_2_light_trp_1,"Apostate's Offering Follower","Последователь Жертва Отступника",40,Humanoid,2296,/skill4295.webp
Monster,fishing_blocker_4,"Caught Sea Giant","Пойманный Морской Гигант",40,Giant,2756,/skill4300.webp
Monster,crocodile,"Alligator","Аллигатор",40,Animal,2848,/skill4293.webp
Monster,hungry_spirit,"Hungry Spirit","Голодный Дух",40,Undead,2350,/skill4290.webp
Monster,serpent_slave,"Serpent Slave","Змей Невольник",40,Beast,2374,/skill4292.webp
Monster,porta,"Porta","Порта",40,Construct,10438,/skill4291.webp
Monster,zenta_lizardman,"Zenta Lizardman","Ящер Зента",40,Humanoid,2327,/skill4295.webp
Monster,grave,"Grave","Могильщик",40,Beast,2350,/skill4292.webp
Monster,crimson_doll,"Death Doll","Кукла Смерти",40,Undead,2611,/skill4290.webp
Monster,grandis,"Grandis","Грандис",40,Giant,3102,/skill4300.webp
Monster,giant_fungus,"Giant Fungus","Гигантский Гриб",40,Plant,2792,/skill4294.webp
Monster,manashen,"Manashen Gargoyle","Манашен Горгулья",40,Construct,3323,/skill4291.webp
Monster,leto_lizardman_overlord,"Leto Lizardman Overlord","Владыка Ящеров Лито",40,Humanoid,5298,/skill4295.webp
Monster,timak_orc,"Timak Orc","Орк Тимак",40,Humanoid,2792,/skill4295.webp
Monster,karul_bugbear,"Karul Bugbear","Людоед Карул",40,Giant,3290,/skill4300.webp
Monster,taik_orc,"Taik Orc","Орк Тайк",40,Humanoid,2792,/skill4295.webp
Monster,lord_of_plain,"Lord of the Plains","Повелитель Равнин",40,Humanoid,4644,/skill4295.webp
Monster,lienrik_lad,"Lienrik Lad","Аспид Миньон",40,Beast,1453,/skill4292.webp
Monster,nos,"Nos","Рогач",40,Humanoid,5404,/skill4295.webp
Monster,hatu_windsus,"Hatu Windsus","Вепрь Хату",40,Animal,1849,/skill4293.webp
Monster,tanor_silenos,"Tanor Silenos","Фавн Танор",40,Humanoid,2066,/skill4295.webp
Monster,grave_keeper_dark_horror,"Grave Keeper Dark Horror","Темный Ужас Хранитель Могил",40,Undead,6943,/skill4290.webp
Monster,martyrium_warlord,"Overlord of the Holy Lands","Владыка Святых Земель",40,Undead,6807,/skill4290.webp
Monster,barrow_warlord,"Barrow Overlord","Владыка Кургана",40,Undead,6807,/skill4290.webp
Monster,lienrik_lad_a,"Lienrik Lad","Аспид Миньон",40,Beast,2302,/skill4292.webp
Monster,r10_invader_soldier_a,"Dimension Invader Soldier","Солдат Захватчиков Измерения",40,Undead,7772,/skill4290.webp
Monster,r11_invader_priest,"Dimension Invader Priest","Жрец Захватчиков Измерения",40,Undead,5374,/skill4290.webp
Monster,r12_invader_martyr,"Dimension Invader Martyrs","Захватчик Измерения",40,Undead,5430,/skill4290.webp
Monster,r13_invader_soldier_c,"Dimension Invader Soldier","Солдат Захватчиков Измерения",40,Undead,5716,/skill4290.webp
Monster,r15_invader_elite_e,"Dimension Invader Elite Soldier","Элитный Солдат Захватчиков Измерения",40,Undead,1382,/skill4290.webp
Monster,r16_invader_elite_f,"Dimension Invader Elite Soldier","Элитный Солдат Захватчиков Измерения",40,Undead,12423,/skill4290.webp
Monster,r17_invader_elite_h,"Dimension Invader Elite Soldier","Элитный Солдат Захватчиков Измерения",40,Undead,12248,/skill4290.webp
Monster,brigand_captain,"Bandit Captain","Главарь Бандитов",40,Humanoid,3488,/skill4295.webp
Monster,wanderer_ruins,"Vagabond of the Ruins","Бродяга Руин",40,Undead,6162,/skill4290.webp
Monster,ragna_orc,"Ragna Orc","Орк Рагна",40,Humanoid,3620,/skill4295.webp
Monster,dark_corpse,"Dark Corpse","Темный Труп",40,Undead,1555,/skill4290.webp
Monster,unicorn_phantasm,"Unicorn Phantasm","Призрачный Единорог",40,Elemental,,/skill4296.webp
Monster,silhouette_tilfo,"Silhouette Tilfo","Силуэт Тилфо",40,Demonic,,/skill4298.webp
Monster,leto_lizardman_lord,"Leto Lizardman Lord","Повелитель Ящеров Лито",40,Humanoid,,/skill4295.webp
Monster,aruraune,"Aruraune","Арурон",40,Plant,,/skill4294.webp
Monster,succubus_of_seduction,"Succubus Of Seduction","Обольщающий Суккуб",40,Demonic,,/skill4298.webp
Monster,leto_shaman_ketz,"Leto Shaman Ketz","Шаман Лито Кетц",40,Humanoid,,/skill4295.webp
Monster,julie_the_ripper_imd,"Julie the Ripper","Джулия Потрошитель",40,Demonic,,/skill4298.webp
Monster,croc_blueback,"Bluebacked Alligator","Синий Аллигатор",40,Animal,,/skill4293.webp
Monster,croc_jewel,"Bejewelled Alligator","Драгоценный Аллигатор",40,Animal,,/skill4293.webp
Monster,r14_invader_mimic,"Dimension Invader Food","Сундук Захватчиков Измерения ",40,Others,2327,/skill4416_etc.webp
Monster,dusk_2_box,"Treasures of the Festival","Сокровища Фестиваля",41,Construct,168,/skill4291.webp
Monster,dawn_2_box,"Treasures of the Festival","Сокровища Фестиваля",41,Construct,168,/skill4291.webp
Monster,ogre,"Ogre","Огр",41,Giant,2469,/skill4300.webp
Monster,excuro,"Excuro","Экскуро",41,Construct,6668,/skill4291.webp
Monster,zenta_lizardman_scout,"Zenta Lizardman Scout","Разведчик Ящеров Зента",41,Humanoid,2518,/skill4295.webp
Monster,giant_monstereye,"Giant Monstereye","Гигантский Монстроглаз",41,Construct,2934,/skill4291.webp
Monster,enchanted_monstereye,"Enchanted Monstereye","Зачарованный Монстроглаз",41,Construct,2992,/skill4291.webp
Monster,timak_orc_archer,"Timak Orc Archer","Стрелок Орков Тимак",41,Humanoid,3783,/skill4295.webp
Monster,tamlin_orc,"Tamlin Orc","Орк Тамлин",41,Humanoid,2934,/skill4295.webp
Monster,taik_orc_archer,"Taik Orc Archer","Стрелок Орков Тайк",41,Humanoid,3783,/skill4295.webp
Monster,timak_orc_troop_archer,"Timak Orc Troop Archer","Стрелок Отряда Орков Тимак",41,Humanoid,5183,/skill4295.webp
Monster,blade_stakato,"Blade Stakato","Опасный Стакато",41,Humanoid,5048,/skill4295.webp
Monster,crokian_lad,"Crokian Lad","Крок Миньон",41,Humanoid,6178,/skill4295.webp
Monster,light_worm,"Light Worm","Светящаяся Медуза",41,Animal,4638,/skill4293.webp
Monster,serpent_demon_kadesh,"Serpent Demon Kadesh","Змеедемон Кадеш",41,Beast,,/skill4292.webp
Monster,leto_chief_narak,"Leto Chief Narak","Глава Лито Нарак",41,Humanoid,,/skill4295.webp
Monster,mordeo,"Mordeo","Мордео",42,Beast,7709,/skill4292.webp
Monster,zenta_lizardman_warrior,"Zenta Lizardman Warrior","Воин Ящеров Зента",42,Humanoid,2617,/skill4295.webp
Monster,great_white_shark,"Great White Shark","Большая Белая Акула",42,Animal,2617,/skill4293.webp
Monster,dire_wyrm,"Dire Wyrm","Жуткий Змей",42,Dragon,3109,/skill4299.webp
Monster,enchanted_stone_golem,"Enchanted Stone Golem","Зачарованный Каменный Голем",42,Construct,4353,/skill4291.webp
Monster,timak_orc_soldier,"Timak Orc Soldier","Солдат Орков Тимак",42,Humanoid,3737,/skill4295.webp
Monster,tamlin_orc_archer,"Tamlin Orc Archer","Стрелок Орков Тамлин",42,Humanoid,3970,/skill4295.webp
Monster,taik_orc_warrior,"Taik Orc Warrior","Воин Орков Тайк",42,Humanoid,3774,/skill4295.webp
Monster,snipe_fellow,"Snipe Cohort","Свита Пумы из Магмы",42,Beast,7085,/skill4292.webp
Monster,blade_stakato_worker,"Blade Stakato Worker","Рабочий Опасных Стакато",42,Humanoid,4772,/skill4295.webp
Monster,dailaon_lad,"Dailaon Lad","Кайман Миньон",42,Humanoid,6697,/skill4295.webp
Monster,mardian,"Mardian","Мардиан",42,Bug,5403,/skill4301.webp
Monster,tanor_silenos_grunt,"Tanor Silenos Grunt","Воитель Фавнов Танор",42,Humanoid,2699,/skill4295.webp
Monster,catherok,"Catherok","Катрок",42,Humanoid,6978,/skill4295.webp
Monster,lith_shaman,"Lith Shaman","Шаман Лит",42,Demonic,8473,/skill4298.webp
Monster,gigant_confessor,"Gigant Confessor","Духовник Гигант",42,Angel,8473,/skill4297.webp
Monster,martyrium_priest,"Hallowed Priest","Посвященный Жрец",42,Demonic,7654,/skill4298.webp
Monster,barrow_priest,"Barrow Priest","Жрец Кургана",42,Demonic,7654,/skill4298.webp
Monster,ragna_orc_shaman,"Ragna Orc Shaman","Шаман Орков Рагна",42,Humanoid,3782,/skill4295.webp
Monster,darkness_spider,"Dark Spider","Темный Паук",42,Bug,1433,/skill4301.webp
Monster,ghost_fire,"Ghost Fire","Призрачный Огонь",42,Construct,,/skill4291.webp
Monster,drevanul_prince_zeruel,"Drevanul Prince Zeruel","Принц Дре Ванул Зеруэль",42,Demonic,,/skill4298.webp
Monster,windsus_aleph,"Windsus Aleph","Вепрь Алеф",42,Animal,,/skill4293.webp
Monster,treasure_box_42,"Treasure Chest","Сундук с Сокровищами",42,Others,,/skill4416_etc.webp
Monster,mimic_42,"Treasure Chest","Сундук с Сокровищами",42,Others,2117,/skill4416_etc.webp
Monster,dusk_2_1_corner_private,"Apostate's Offering ","Жертва Отступника",43,Humanoid,2751,/skill4295.webp
Monster,dusk_2_3_mid_archer,"Apostate's Offering Marksman","Зверолов Жертва Отступника",43,Humanoid,2285,/skill4295.webp
Monster,dawn_2_1_corner_private,"Apostate's Offering ","Жертва Еретика",43,Humanoid,2751,/skill4295.webp
Monster,dawn_2_3_mid_archer,"Apostate's Offering Marksman","Зверолов Жертва Отступника",43,Humanoid,2285,/skill4295.webp
Monster,minotaur,"Minotaur","Минотавр",43,Giant,2716,/skill4300.webp
Monster,ricenseo,"Ricenseo","Риценсио",43,Construct,6864,/skill4291.webp
Monster,zenta_lizardman_shaman,"Zenta Lizardman Shaman","Шаман Ящеров Зента",43,Humanoid,2689,/skill4295.webp
Monster,rot_tree,"Rotting tree","Трухлявое Дерево",43,Plant,3195,/skill4294.webp
Monster,enchanted_iron_golem,"Enchanted Iron Golem","Зачарованный Железный Голем",43,Construct,4563,/skill4291.webp
Monster,timak_orc_warrior,"Timak Orc Warrior","Воин Орков Тимак",43,Humanoid,3582,/skill4295.webp
Monster,kronbe,"Kronbe Spider","Паук Кронбе",43,Bug,3259,/skill4301.webp
Monster,taik_orc_shaman,"Taik Orc Shaman","Шаман Орков Тайк",43,Humanoid,3682,/skill4295.webp
Monster,timak_orc_troop_warrior,"Timak Orc Troop Warrior","Воин Отряда Орков Тимак",43,Humanoid,4421,/skill4295.webp
