ID,Name_EN,Name_RU,Type,Levels,Icon
2213-escape-scroll-talking,"Escape - Talking Island Village","Телепорт - Деревня Говорящего Острова",active,21,/skill0000.webp
2214-q-escape-scroll-talking,"Scroll of Escape to Talking Island","Свиток Телепорта: Говорящий Остров",active,6,/skill0000.webp
2215-q-special-box,"Item - Quest Special Box","Предмет - Особая Квестовая Коробка",active,4,/skill0000.webp
2216-q-special-fish,"Item - Quest Special Fish","Предмет - Особая Квестовая Рыба",active,4,/skill0000.webp
2217-q-white-trbox,"Item - Quest Treasure Box","Предмет - Квестовая Коробка с Сокровищами",active,5,/skill0000.webp
2218-q-dirty-yellow-sac,"Item - Quest Sac","Предмет - Квестовый Мешочек",active,3,/skill0000.webp
2219-q-clean-brown-pouch,"Item - Quest Sac","Предмет - Квестовый Мешочек",active,2,/skill0000.webp
2220-easy-small-green-swift-fish,"Item - Easy Green Fish","Предмет - Обычная Зеленая Рыба",active,9,/skill0000.webp
2221-easy-small-jade-swift-fish,"Item - Easy Jade Fish","Предмет - Обычная Салатовая Рыба",active,9,/skill0000.webp
2222-easy-small-blue-swift-fish,"Item - Easy Blue Fish","Предмет - Обычная Синяя Рыба",active,9,/skill0000.webp
2223-easy-small-yellow-swift-fish,"Item - Easy Yellow Fish","Предмет - Обычная Желтая Рыба",active,9,/skill0000.webp
2224-easy-small-orange-swift-fish,"Item - Easy Orange Fish","Предмет - Обычная Оранжевая Рыба",active,9,/skill0000.webp
2225-easy-small-violet-swift-fish,"Item - Easy Violet Fish","Предмет - Обычная Фиолетовая Рыба",active,9,/skill0000.webp
2226-easy-small-red-swift-fish,"Item - Easy Red Fish","Предмет - Обычная Красная Рыба",active,9,/skill0000.webp
2227-easy-small-white-swift-fish,"Item - Easy White Fish","Предмет - Обычная Белая Рыба",active,9,/skill0000.webp
2228-easy-small-black-swift-fish,"Item - Easy Black Fish","Предмет - Обычная Черная Рыба",active,9,/skill0000.webp
2229-key-of-treasure-box,"Treasure Chest Key - 1","Ключ от Сундука с Сокровищами - 1",active,8,/skill0000.webp
2230-jewel-wedding,"Item - Theme Sound Crystal","Предмет - Звонкий Кристалл Темы",active,1,/skill0000.webp
2231-blesscharm-ward-val,"Amulet: Protection of Valakas","Амулет: Защита от Валакаса",active,1,/etc_blesscharm_ward_val_i00.webp
2232-blesscharm-slay-val,"Amulet: Slay Valakas","Амулет: Убийца Валакаса",active,1,/etc_blesscharm_slay_val_i00.webp
2233-aidcharm-cancel-valbreath,"Amulet: Flames of Valakas","Амулет: Пламя Валакаса",active,1,/skill0000.webp
3001-int,"int_1","int_2",passive,1,/skill0000.webp
3002-int,"int_2","int_2",passive,1,/skill0000.webp
3003-str,"str_2","str_2",passive,1,/skill0000.webp
3004-maxmp,"maxmp_5","maxmp_5",passive,1,/skill0000.webp
3005-bloody-weapon,"Bleed","Кровопускание",active,1,/skill0223.webp
3006-set-collected,"Equip Set Items","Экипировка Комплекта",passive,1,/skill0042.webp
3007-hit-up-sword,"Special Ability: Guidance","Особое Умение: Наведение",passive,6,/skill1240.webp
3008-hit-up-bow,"Special Ability: Guidance","Особое Умение: Наведение",passive,6,/skill1240.webp
3009-avoid-up,"Special Ability: Evasion","Особое Умение: Уклонение",passive,6,/skill0198.webp
3010-critical-rate-up-sword,"Special Ability: Focus","Особое Умение: Фокусировка",passive,6,/skill1077.webp
3011-critical-rate-up-dagger,"Special Ability: Focus","Особое Умение: Фокусировка",passive,6,/skill1077.webp
3012-maxhp-down-dmg-up,"Special Ability: Anger","Особое Умение: Ярость",passive,6,/skill1062.webp
3013-maxhp-up,"Special Ability: Health","Особое Умение: Здоровье",passive,4,/skill0211.webp
3014-maxmp-up,"Special Ability: Mana Up","Особое Умение: Увеличение Маны",passive,2,/skill0213.webp
3016-critical-fan-range-stun,"Special Ability: Critical Stun","Особое Умение: Критическое Оглушение",active,6,/skill0100.webp
3018-back-critical-sword,"Special Ability: Back Blow","Особое Умение: Удар в Спину",passive,6,/skill1077.webp
3019-back-critical-dagger,"Special Ability: Back Blow","Особое Умение: Удар в Спину",passive,6,/skill1077.webp
3020-critical-bleed-dagger,"Special Ability: Critical Bleed","Особое Умение: Критическое Кровопускание",active,6,/skill0223.webp
3021-critical-bleed-bow,"Special Ability: Critical Bleed","Особое Умение: Критическое Кровопускание",active,6,/skill0223.webp
3022-critical-drain-energy-sword,"Special Ability: Critical Drain","Особое Умение: Критическое Поглощение",active,6,/skill0070.webp
3023-critical-dmg-up-sword,"Special Ability: Critical Damage","Особое Умение: Критический Урон",passive,6,/skill0193.webp
3043-critical-dmg-up-dagger,"Special Ability: Critical Damage","Особое Умение: Критический Урон",passive,6,/skill0193.webp
3024-critical-poison-sword,"Special Ability: Critical Poison","Особое Умение: Критическое Отравление",active,6,/skill1168.webp
3025-critical-anger,"Special Ability: Critical Anger","Особое Умение: Критическая Ярость",active,6,/skill0000.webp
3026-critical-anger,"Special Ability: Critical Anger","Особое Умение: Критическая Ярость",passive,6,/skill1062.webp
3027-risk-focus-blunt,"Special Ability: Rsk. Focus","Особое Умение: Риск. Фокусировка",passive,6,/skill1077.webp
3028-risk-evasion-sword,"Special Ability: Rsk. Evasion","Особое Умение: Риск. Уклонение",passive,6,/skill0198.webp
3029-risk-evasion-dagger,"Special Ability: Rsk. Evasion","Особое Умение: Риск. Уклонение",passive,6,/skill0198.webp
3030-risk-evasion-fist,"Special Ability: Rsk. Evasion","Особое Умение: Риск. Уклонение",passive,6,/skill0198.webp
3031-risk-evasion-staff,"Special Ability: Rsk. Evasion","Особое Умение: Риск. Уклонение",passive,6,/skill0198.webp
3032-risk-haste-sword,"Special Ability: Rsk. Haste","Особое Умение: Риск. Ускорение",passive,6,/skill1086.webp
3033-risk-haste-dagger,"Special Ability: Rsk. Haste","Особое Умение: Риск. Ускорение",passive,6,/skill1086.webp
3034-risk-haste-fist,"Special Ability: Rsk. Haste","Особое Умение: Риск. Ускорение",passive,6,/skill1086.webp
3035-might-motal,"Special Ability: Mighty Mortal","Особое Умение: Смертельная Сила",passive,6,/skill0016.webp
3036-attack-speed-sword-blunt,"Special Ability: Haste","Особое Умение: Ускорение",passive,6,/skill1086.webp
3037-attack-speed-fist,"Special Ability: Haste","Особое Умение: Ускорение",passive,6,/skill1086.webp
3038-attack-speed-bow,"Special Ability: Haste","Особое Умение: Ускорение",passive,6,/skill1086.webp
3039-critical-drain-energy-fist,"Special Ability: Critical Drain","Особое Умение: Критическое Поглощение",active,6,/skill0000.webp
3040-critical-poison-fist,"Special Ability: Critical Poison","Особое Умение: Критическое Отравление",active,6,/skill1168.webp
3041-critical-poison-dagger,"Special Ability: Critical Poison","Особое Умение: Критическое Отравление",active,6,/skill1168.webp
3042-crt-damage-dual,"Special Ability: Critical Damage","Особое Умение: Критический Урон",passive,20,/skill0193.webp
3044-focus-dual,"Special Ability: Focus","Особое Умение: Фокусировка",passive,20,/skill1077.webp
3045-haste-dual,"Special Ability: Haste","Особое Умение: Ускорение",passive,20,/skill1086.webp
3046-guidence-dual,"Special Ability: Guidance","Особое Умение: Наведение",passive,20,/skill1240.webp
3047-opt-acumen,"Special Ability: Acumen","Особое Умение: Проницательность",passive,2,/skill1085.webp
3048-opt-updown,"Special Ability: Conversion","Особое Умение: Преобразование",passive,2,/skill1048.webp
3049-opt-magic-damage,"Special Ability: Increase Critical","Особое Умение: Шанс Крит. Уд.",active,2,/skill0000.webp
3050-opt-focus-low-cri,"Special Ability: Focus","Особое Умение: Фокусировка",passive,1,/skill1077.webp
3051-opt-focus-high-cri,"Special Ability: Focus","Особое Умение: Фокусировка",passive,1,/skill1077.webp
3052-opt-crt-bleed-blunt,"Special Ability: Critical Bleed","Особое Умение: Критическое Кровопускание",active,2,/skill0223.webp
3053-opt-crt-bleed-bow,"Special Ability: Critical Bleed","Особое Умение: Критическое Кровопускание",active,2,/skill0223.webp
3054-opt-crt-bleed-dagger,"Special Ability: Critical Bleed","Особое Умение: Критическое Кровопускание",active,2,/skill0223.webp
3055-opt-crt-bleed-2hsword,"Special Ability: Critical Bleed","Особое Умение: Критическое Кровопускание",active,2,/skill0223.webp
3056-opt-rsk-haste,"Special Ability: Rsk. Haste","Особое Умение: Риск. Ускорение",passive,2,/skill1086.webp
3057-opt-anger-medium-pa,"Special Ability: Anger","Особое Умение: Ярость",passive,2,/skill1062.webp
3058-opt-anger-high-pa,"Special Ability: Anger","Особое Умение: Ярость",passive,2,/skill1062.webp
3059-opt-crt-drain-blunt,"Special Ability: Critical Drain","Особое Умение: Критическое Поглощение",active,2,/skill0000.webp
3060-opt-crt-drain-2hsword,"Special Ability: Critical Drain","Особое Умение: Критическое Поглощение",active,2,/skill0000.webp
3061-opt-crt-poison-sword,"Special Ability: Critical Poison","Особое Умение: Критическое Отравление",active,2,/skill1168.webp
3062-opt-crt-poison-bow,"Special Ability: Critical Poison","Особое Умение: Критическое Отравление",active,2,/skill1168.webp
3063-backblow-high-cri,"Special Ability: Back Blow","Особое Умение: Удар в Спину",passive,1,/skill1077.webp
3064-opt-guidence-low-hit,"Special Ability: Guidance","Особое Умение: Наведение",passive,1,/skill1240.webp
3065-opt-guidence-high-hit,"Special Ability: Guidance","Особое Умение: Наведение",passive,1,/skill1240.webp
3066-opt-crt-damage-dagger,"Special Ability: Critical Damage","Особое Умение: Критический Урон",passive,2,/skill0193.webp
3067-opt-crt-damage-sword,"Special Ability: Critical Damage","Особое Умение: Критический Урон",passive,2,/skill0193.webp
3068-opt-haste,"Special Ability: Haste","Особое Умение: Ускорение",passive,2,/skill1086.webp
3069-opt-rsk-evasion,"Special Ability: Risky Evasion","Особое Умение: Риск. Уклонение",passive,1,/skill0198.webp
3070-opt-crt-stun,"Special Ability: Critical Stun","Особое Умение: Критическое Оглушение",active,2,/skill0100.webp
3071-opt-rsk-focus-medium-cri,"Special Ability: Rsk. Focus","Особое Умение: Риск. Фокусировка",passive,2,/skill1077.webp
3072-opt-empower,"Special Ability: Empower","Особое Умение: Воодушевление",passive,2,/skill1059.webp
3073-opt-magicpower,"Special Ability: Magic Power","Особое Умение: Магическая Мощь",passive,2,/skill1059.webp
3074-opt-magicsilence,"Special Ability: Magic Silence","Особое Умение: Магическое Безмолвие",active,2,/skill1064.webp
3075-opt-magicparalysis,"Special Ability: Magic Paralyze","Особое Умение: Магический Паралич",active,2,/skill1170.webp
3076-opt-empower,"Special Ability: Empower","Особое Умение: Воодушевление",passive,6,/skill1059.webp
3077-opt-magicpower,"Special Ability: Magic Power","Особое Умение: Магическая Мощь",passive,6,/skill1059.webp
3078-opt-magicsilence,"Special Ability: Magic Silence","Особое Умение: Магическое Безмолвие",active,6,/skill1064.webp
